in,out
0,0
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
12,12
13,13
14,14
15,15
16,65552
17,65553
18,65554
19,65555
20,65556
21,65557
22,65558
23,65559
24,65560
25,65561
26,65562
27,65563
28,65564
29,65565
30,65566
31,65567
32,65568
33,65569
34,65570
35,65571
36,65572
37,65573
38,65574
39,65575
40,65576
41,65577
42,65578
43,65579
44,65580
45,65581
46,65582
47,65583
48,48
49,49
50,50
51,51
52,52
53,53
54,54
55,55
56,56
57,57
58,58
59,59
60,60
61,61
62,62
63,63
64,64
65,65
66,66
67,67
68,68
69,69
70,70
71,71
72,72
73,73
74,74
75,75
76,76
77,77
78,78
79,79
80,65616
81,65617
82,65618
83,65619
84,65620
85,65621
86,65622
87,65623
88,65624
89,65625
90,65626
91,65627
92,65628
93,65629
94,65630
95,65631
96,65632
97,65633
98,65634
99,65635
100,65636
101,65637
102,65638
103,65639
104,65640
105,65641
106,65642
107,65643
108,65644
109,65645
110,65646
111,65647
112,112
113,113
114,114
115,115
116,116
117,117
118,118
119,119
120,120
121,121
122,122
123,123
124,124
125,125
126,126
127,127
128,128
129,129
130,130
131,131
132,132
133,133
134,134
135,135
136,136
137,137
138,138
139,139
140,140
141,141
142,142
143,143
144,65680
145,65681
146,65682
147,65683
148,65684
149,65685
150,65686
151,65687
152,65688
153,65689
154,65690
155,65691
156,65692
157,65693
158,65694
159,65695
160,65696
161,65697
162,65698
163,65699
164,65700
165,65701
166,65702
167,65703
168,65704
169,65705
170,65706
171,65707
172,65708
173,65709
174,65710
175,65711
176,176
177,177
178,178
179,179
180,180
181,181
182,182
183,183
184,184
185,185
186,186
187,187
188,188
189,189
190,190
191,191
192,192
193,193
194,194
195,195
196,196
197,197
198,198
199,199
200,200
201,201
202,202
203,203
204,204
205,205
206,206
207,207
208,65744
209,65745
210,65746
211,65747
212,65748
213,65749
214,65750
215,65751
216,65752
217,65753
218,65754
219,65755
220,65756
221,65757
222,65758
223,65759
224,65760
225,65761
226,65762
227,65763
228,65764
229,65765
230,65766
231,65767
232,65768
233,65769
234,65770
235,65771
236,65772
237,65773
238,65774
239,65775
240,240
241,241
242,242
243,243
244,244
245,245
246,246
247,247
248,248
249,249
250,250
251,251
252,252
253,253
254,254
255,255
256,256
257,257
258,258
259,259
260,260
261,261
262,262
263,263
264,264
265,265
266,266
267,267
268,268
269,269
270,270
271,271
272,65808
273,65809
274,65810
275,65811
276,65812
277,65813
278,65814
279,65815
280,65816
281,65817
282,65818
283,65819
284,65820
285,65821
286,65822
287,65823
288,65824
289,65825
290,65826
291,65827
292,65828
293,65829
294,65830
295,65831
296,65832
297,65833
298,65834
299,65835
300,65836
301,65837
302,65838
303,65839
304,304
305,305
306,306
307,307
308,308
309,309
310,310
311,311
312,312
313,313
314,314
315,315
316,316
317,317
318,318
319,319
320,320
321,321
322,322
323,323
324,324
325,325
326,326
327,327
328,328
329,329
330,330
331,331
332,332
333,333
334,334
335,335
336,65872
337,65873
338,65874
339,65875
340,65876
341,65877
342,65878
343,65879
344,65880
345,65881
346,65882
347,65883
348,65884
349,65885
350,65886
351,65887
352,65888
353,65889
354,65890
355,65891
356,65892
357,65893
358,65894
359,65895
360,65896
361,65897
362,65898
363,65899
364,65900
365,65901
366,65902
367,65903
368,368
369,369
370,370
371,371
372,372
373,373
374,374
375,375
376,376
377,377
378,378
379,379
380,380
381,381
382,382
383,383
384,384
385,385
386,386
387,387
388,388
389,389
390,390
391,391
392,392
393,393
394,394
395,395
396,396
397,397
398,398
399,399
400,65936
401,65937
402,65938
403,65939
404,65940
405,65941
406,65942
407,65943
408,65944
409,65945
410,65946
411,65947
412,65948
413,65949
414,65950
415,65951
416,65952
417,65953
418,65954
419,65955
420,65956
421,65957
422,65958
423,65959
424,65960
425,65961
426,65962
427,65963
428,65964
429,65965
430,65966
431,65967
432,432
433,433
434,434
435,435
436,436
437,437
438,438
439,439
440,440
441,441
442,442
443,443
444,444
445,445
446,446
447,447
448,448
449,449
450,450
451,451
452,452
453,453
454,454
455,455
456,456
457,457
458,458
459,459
460,460
461,461
462,462
463,463
464,66000
465,66001
466,66002
467,66003
468,66004
469,66005
470,66006
471,66007
472,66008
473,66009
474,66010
475,66011
476,66012
477,66013
478,66014
479,66015
480,66016
481,66017
482,66018
483,66019
484,66020
485,66021
486,66022
487,66023
488,66024
489,66025
490,66026
491,66027
492,66028
493,66029
494,66030
495,66031
496,496
497,497
498,498
499,499
500,500
501,501
502,502
503,503
504,504
505,505
506,506
507,507
508,508
509,509
510,510
511,511
512,512
513,513
514,514
515,515
516,516
517,517
518,518
519,519
520,520
521,521
522,522
523,523
524,524
525,525
526,526
527,527
528,66064
529,66065
530,66066
531,66067
532,66068
533,66069
534,66070
535,66071
536,66072
537,66073
538,66074
539,66075
540,66076
541,66077
542,66078
543,66079
544,66080
545,66081
546,66082
547,66083
548,66084
549,66085
550,66086
551,66087
552,66088
553,66089
554,66090
555,66091
556,66092
557,66093
558,66094
559,66095
560,560
561,561
562,562
563,563
564,564
565,565
566,566
567,567
568,568
569,569
570,570
571,571
572,572
573,573
574,574
575,575
576,576
577,577
578,578
579,579
580,580
581,581
582,582
583,583
584,584
585,585
586,586
587,587
588,588
589,589
590,590
591,591
592,66128
593,66129
594,66130
595,66131
596,66132
597,66133
598,66134
599,66135
600,66136
601,66137
602,66138
603,66139
604,66140
605,66141
606,66142
607,66143
608,66144
609,66145
610,66146
611,66147
612,66148
613,66149
614,66150
615,66151
616,66152
617,66153
618,66154
619,66155
620,66156
621,66157
622,66158
623,66159
624,624
625,625
626,626
627,627
628,628
629,629
630,630
631,631
632,632
633,633
634,634
635,635
636,636
637,637
638,638
639,639
640,640
641,641
642,642
643,643
644,644
645,645
646,646
647,647
648,648
649,649
650,650
651,651
652,652
653,653
654,654
655,655
656,66192
657,66193
658,66194
659,66195
660,66196
661,66197
662,66198
663,66199
664,66200
665,66201
666,66202
667,66203
668,66204
669,66205
670,66206
671,66207
672,66208
673,66209
674,66210
675,66211
676,66212
677,66213
678,66214
679,66215
680,66216
681,66217
682,66218
683,66219
684,66220
685,66221
686,66222
687,66223
688,688
689,689
690,690
691,691
692,692
693,693
694,694
695,695
696,696
697,697
698,698
699,699
700,700
701,701
702,702
703,703
704,704
705,705
706,706
707,707
708,708
709,709
710,710
711,711
712,712
713,713
714,714
715,715
716,716
717,717
718,718
719,719
720,66256
721,66257
722,66258
723,66259
724,66260
725,66261
726,66262
727,66263
728,66264
729,66265
730,66266
731,66267
732,66268
733,66269
734,66270
735,66271
736,66272
737,66273
738,66274
739,66275
740,66276
741,66277
742,66278
743,66279
744,66280
745,66281
746,66282
747,66283
748,66284
749,66285
750,66286
751,66287
752,752
753,753
754,754
755,755
756,756
757,757
758,758
759,759
760,760
761,761
762,762
763,763
764,764
765,765
766,766
767,767
768,768
769,769
770,770
771,771
772,772
773,773
774,774
775,775
776,776
777,777
778,778
779,779
780,780
781,781
782,782
783,783
784,66320
785,66321
786,66322
787,66323
788,66324
789,66325
790,66326
791,66327
792,66328
793,66329
794,66330
795,66331
796,66332
797,66333
798,66334
799,66335
800,66336
801,66337
802,66338
803,66339
804,66340
805,66341
806,66342
807,66343
808,66344
809,66345
810,66346
811,66347
812,66348
813,66349
814,66350
815,66351
816,816
817,817
818,818
819,819
820,820
821,821
822,822
823,823
824,824
825,825
826,826
827,827
828,828
829,829
830,830
831,831
832,832
833,833
834,834
835,835
836,836
837,837
838,838
839,839
840,840
841,841
842,842
843,843
844,844
845,845
846,846
847,847
848,66384
849,66385
850,66386
851,66387
852,66388
853,66389
854,66390
855,66391
856,66392
857,66393
858,66394
859,66395
860,66396
861,66397
862,66398
863,66399
864,66400
865,66401
866,66402
867,66403
868,66404
869,66405
870,66406
871,66407
872,66408
873,66409
874,66410
875,66411
876,66412
877,66413
878,66414
879,66415
880,880
881,881
882,882
883,883
884,884
885,885
886,886
887,887
888,888
889,889
890,890
891,891
892,892
893,893
894,894
895,895
896,896
897,897
898,898
899,899
900,900
901,901
902,902
903,903
904,904
905,905
906,906
907,907
908,908
909,909
910,910
911,911
912,66448
913,66449
914,66450
915,66451
916,66452
917,66453
918,66454
919,66455
920,66456
921,66457
922,66458
923,66459
924,66460
925,66461
926,66462
927,66463
928,66464
929,66465
930,66466
931,66467
932,66468
933,66469
934,66470
935,66471
936,66472
937,66473
938,66474
939,66475
940,66476
941,66477
942,66478
943,66479
944,944
945,945
946,946
947,947
948,948
949,949
950,950
951,951
952,952
953,953
954,954
955,955
956,956
