in,out
0,0
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
12,12
13,13
14,14
15,15
16,16
17,17
18,18
19,19
20,20
21,21
22,22
23,23
24,24
25,25
26,26
27,27
28,28
29,29
30,30
31,31
32,3104
33,3105
34,3106
35,3107
36,3108
37,3109
38,3110
39,3111
40,3112
41,3113
42,3114
43,3115
44,3116
45,3117
46,3118
47,3119
48,3120
49,3121
50,3122
51,3123
52,3124
53,3125
54,3126
55,3127
56,3128
57,3129
58,3130
59,3131
60,3132
61,3133
62,3134
63,3135
64,64
65,65
66,66
67,67
68,68
69,69
70,70
71,71
72,72
73,73
74,74
75,75
76,76
77,77
78,78
79,79
80,80
81,81
82,82
83,83
84,84
85,85
86,86
87,87
88,88
89,89
90,90
91,91
92,92
93,93
94,94
95,95
96,3168
97,3169
98,3170
99,3171
100,3172
101,3173
102,3174
103,3175
104,3176
105,3177
106,3178
107,3179
108,3180
109,3181
110,3182
111,3183
112,3184
113,3185
114,3186
115,3187
116,3188
117,3189
118,3190
119,3191
120,3192
121,3193
122,3194
123,3195
124,3196
125,3197
126,3198
127,3199
128,128
129,129
130,130
131,131
132,132
133,133
134,134
135,135
136,136
137,137
138,138
139,139
140,140
141,141
142,142
143,143
144,144
145,145
146,146
147,147
148,148
149,149
150,150
151,151
152,152
153,153
154,154
155,155
156,156
157,157
158,158
159,159
160,3232
161,3233
162,3234
163,3235
164,3236
165,3237
166,3238
167,3239
168,3240
169,3241
170,3242
171,3243
172,3244
173,3245
174,3246
175,3247
176,3248
177,3249
178,3250
179,3251
180,3252
181,3253
182,3254
183,3255
184,3256
185,3257
186,3258
187,3259
188,3260
189,3261
190,3262
191,3263
192,192
193,193
194,194
195,195
196,196
197,197
198,198
199,199
200,200
201,201
202,202
203,203
204,204
205,205
206,206
207,207
208,208
209,209
210,210
211,211
212,212
213,213
214,214
215,215
216,216
217,217
218,218
219,219
220,220
221,221
222,222
223,223
224,3296
225,3297
226,3298
227,3299
228,3300
229,3301
230,3302
231,3303
232,3304
233,3305
234,3306
235,3307
236,3308
237,3309
238,3310
239,3311
240,3312
241,3313
242,3314
243,3315
244,3316
245,3317
246,3318
247,3319
248,3320
249,3321
250,3322
251,3323
252,3324
253,3325
254,3326
255,3327
256,256
257,257
258,258
259,259
260,260
261,261
262,262
263,263
264,264
265,265
266,266
267,267
268,268
269,269
270,270
271,271
272,272
273,273
274,274
275,275
276,276
277,277
278,278
279,279
280,280
281,281
282,282
283,283
284,284
285,285
286,286
287,287
288,3360
289,3361
290,3362
291,3363
292,3364
293,3365
294,3366
295,3367
296,3368
297,3369
298,3370
299,3371
300,3372
301,3373
302,3374
303,3375
304,3376
305,3377
306,3378
307,3379
308,3380
309,3381
310,3382
311,3383
312,3384
313,3385
314,3386
315,3387
316,3388
317,3389
318,3390
319,3391
320,320
321,321
322,322
323,323
324,324
325,325
326,326
327,327
328,328
329,329
330,330
331,331
332,332
333,333
334,334
335,335
336,336
337,337
338,338
339,339
340,340
341,341
342,342
343,343
344,344
345,345
346,346
347,347
348,348
349,349
350,350
351,351
352,3424
353,3425
354,3426
355,3427
356,3428
357,3429
358,3430
359,3431
360,3432
361,3433
362,3434
363,3435
364,3436
365,3437
366,3438
367,3439
368,3440
369,3441
370,3442
371,3443
372,3444
373,3445
374,3446
375,3447
376,3448
377,3449
378,3450
379,3451
380,3452
381,3453
382,3454
383,3455
384,384
385,385
386,386
387,387
388,388
389,389
390,390
391,391
392,392
393,393
394,394
395,395
396,396
397,397
398,398
399,399
400,400
401,401
402,402
403,403
404,404
405,405
406,406
407,407
408,408
409,409
410,410
411,411
412,412
413,413
414,414
415,415
416,3488
417,3489
418,3490
419,3491
420,3492
421,3493
422,3494
423,3495
424,3496
425,3497
426,3498
427,3499
428,3500
429,3501
430,3502
431,3503
432,3504
433,3505
434,3506
435,3507
436,3508
437,3509
438,3510
439,3511
440,3512
441,3513
442,3514
443,3515
444,3516
445,3517
446,3518
447,3519
448,448
449,449
450,450
451,451
452,452
453,453
454,454
455,455
456,456
457,457
458,458
459,459
460,460
461,461
462,462
463,463
464,464
465,465
466,466
467,467
468,468
469,469
470,470
471,471
472,472
473,473
474,474
475,475
476,476
477,477
478,478
479,479
480,3552
481,3553
482,3554
483,3555
484,3556
485,3557
486,3558
487,3559
488,3560
489,3561
490,3562
491,3563
492,3564
493,3565
494,3566
495,3567
496,3568
497,3569
498,3570
499,3571
500,3572
501,3573
502,3574
503,3575
504,3576
505,3577
506,3578
507,3579
508,3580
509,3581
510,3582
511,3583
512,512
513,513
514,514
515,515
516,516
517,517
518,518
519,519
520,520
521,521
522,522
523,523
524,524
525,525
526,526
527,527
528,528
529,529
530,530
531,531
532,532
533,533
534,534
535,535
536,536
537,537
538,538
539,539
540,540
541,541
542,542
543,543
544,3616
545,3617
546,3618
547,3619
548,3620
549,3621
550,3622
551,3623
552,3624
553,3625
554,3626
555,3627
556,3628
557,3629
558,3630
559,3631
560,3632
561,3633
562,3634
563,3635
564,3636
565,3637
566,3638
567,3639
568,3640
569,3641
570,3642
571,3643
572,3644
573,3645
574,3646
575,3647
576,576
577,577
578,578
579,579
580,580
581,581
582,582
583,583
584,584
585,585
586,586
587,587
588,588
589,589
590,590
591,591
592,592
593,593
594,594
595,595
596,596
597,597
598,598
599,599
600,600
601,601
602,602
603,603
604,604
605,605
606,606
607,607
608,3680
609,3681
610,3682
611,3683
612,3684
613,3685
614,3686
615,3687
616,3688
617,3689
618,3690
619,3691
620,3692
621,3693
622,3694
623,3695
624,3696
625,3697
626,3698
627,3699
628,3700
629,3701
630,3702
631,3703
632,3704
633,3705
634,3706
635,3707
636,3708
637,3709
638,3710
639,3711
640,640
641,641
642,642
643,643
644,644
645,645
646,646
647,647
648,648
649,649
650,650
651,651
652,652
653,653
654,654
655,655
656,656
657,657
658,658
659,659
660,660
661,661
662,662
663,663
664,664
665,665
666,666
667,667
668,668
669,669
670,670
671,671
672,3744
673,3745
674,3746
675,3747
676,3748
677,3749
678,3750
679,3751
680,3752
681,3753
682,3754
683,3755
684,3756
685,3757
686,3758
687,3759
688,3760
689,3761
690,3762
691,3763
692,3764
693,3765
694,3766
695,3767
696,3768
697,3769
698,3770
699,3771
700,3772
701,3773
702,3774
703,3775
704,704
705,705
706,706
707,707
708,708
709,709
710,710
711,711
712,712
713,713
714,714
715,715
716,716
717,717
718,718
719,719
720,720
721,721
722,722
723,723
724,724
725,725
726,726
727,727
728,728
729,729
730,730
731,731
732,732
733,733
734,734
735,735
736,3808
737,3809
738,3810
739,3811
740,3812
741,3813
742,3814
743,3815
744,3816
745,3817
746,3818
747,3819
748,3820
749,3821
750,3822
751,3823
752,3824
753,3825
754,3826
755,3827
756,3828
757,3829
758,3830
759,3831
760,3832
761,3833
762,3834
763,3835
764,3836
765,3837
766,3838
767,3839
768,768
769,769
770,770
771,771
772,772
773,773
774,774
775,775
776,776
777,777
778,778
779,779
780,780
781,781
782,782
783,783
784,784
785,785
786,786
787,787
788,788
789,789
790,790
791,791
792,792
793,793
794,794
795,795
796,796
797,797
798,798
799,799
800,3872
801,3873
802,3874
803,3875
804,3876
805,3877
806,3878
807,3879
808,3880
809,3881
810,3882
811,3883
812,3884
813,3885
814,3886
815,3887
816,3888
817,3889
818,3890
819,3891
820,3892
821,3893
822,3894
823,3895
824,3896
825,3897
826,3898
827,3899
828,3900
829,3901
830,3902
831,3903
832,832
833,833
834,834
835,835
836,836
837,837
838,838
839,839
840,840
841,841
842,842
843,843
844,844
845,845
846,846
847,847
848,848
849,849
850,850
851,851
852,852
853,853
854,854
855,855
856,856
857,857
858,858
859,859
860,860
861,861
862,862
863,863
864,3936
865,3937
866,3938
867,3939
868,3940
869,3941
870,3942
871,3943
872,3944
873,3945
874,3946
875,3947
876,3948
877,3949
878,3950
879,3951
880,3952
881,3953
882,3954
883,3955
884,3956
885,3957
886,3958
887,3959
888,3960
889,3961
890,3962
891,3963
892,3964
893,3965
894,3966
895,3967
896,896
897,897
898,898
899,899
900,900
901,901
902,902
903,903
904,904
905,905
906,906
907,907
908,908
909,909
910,910
911,911
912,912
913,913
914,914
915,915
916,916
917,917
918,918
919,919
920,920
921,921
922,922
923,923
924,924
925,925
926,926
927,927
928,4000
929,4001
930,4002
931,4003
932,4004
933,4005
934,4006
935,4007
936,4008
937,4009
938,4010
939,4011
940,4012
941,4013
942,4014
943,4015
944,4016
945,4017
946,4018
947,4019
948,4020
949,4021
950,4022
951,4023
952,4024
953,4025
954,4026
955,4027
956,4028
