in,out
0,0
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
12,12
13,13
14,14
15,15
16,16
17,17
18,18
19,19
20,20
21,21
22,22
23,23
24,24
25,25
26,26
27,27
28,28
29,29
30,30
31,31
32,32
33,33
34,34
35,35
36,36
37,37
38,38
39,39
40,40
41,41
42,42
43,43
44,44
45,45
46,46
47,47
48,48
49,49
50,50
51,51
52,52
53,53
54,54
55,55
56,56
57,57
58,58
59,59
60,60
61,61
62,62
63,63
64,64
65,65
66,66
67,67
68,68
69,69
70,70
71,71
72,72
73,73
74,74
75,75
76,76
77,77
78,78
79,79
80,80
81,81
82,82
83,83
84,84
85,85
86,86
87,87
88,88
89,89
90,90
91,91
92,92
93,93
94,94
95,95
96,96
97,97
98,98
99,99
100,100
101,101
102,102
103,103
104,104
105,105
106,106
107,107
108,108
109,109
110,110
111,111
112,112
113,113
114,114
115,115
116,116
117,117
118,118
119,119
120,120
121,121
122,122
123,123
124,124
125,125
126,126
127,127
128,128
129,129
130,130
131,131
132,132
133,133
134,134
135,135
136,136
137,137
138,138
139,139
140,140
141,141
142,142
143,143
144,144
145,145
146,146
147,147
148,148
149,149
150,150
151,151
152,152
153,153
154,154
155,155
156,156
157,157
158,158
159,159
160,160
161,161
162,162
163,163
164,164
165,165
166,166
167,167
168,168
169,169
170,170
171,171
172,172
173,173
174,174
175,175
176,176
177,177
178,178
179,179
180,180
181,181
182,182
183,183
184,184
185,185
186,186
187,187
188,188
189,189
190,190
191,191
192,192
193,193
194,194
195,195
196,196
197,197
198,198
199,199
200,200
201,201
202,202
203,203
204,204
205,205
206,206
207,207
208,208
209,209
210,210
211,211
212,212
213,213
214,214
215,215
216,216
217,217
218,218
219,219
220,220
221,221
222,222
223,223
224,224
225,225
226,226
227,227
228,228
229,229
230,230
231,231
232,232
233,233
234,234
235,235
236,236
237,237
238,238
239,239
240,240
241,241
242,242
243,243
244,244
245,245
246,246
247,247
248,248
249,249
250,250
251,251
252,252
253,253
254,254
255,255
256,256
257,257
258,258
259,259
260,260
261,261
262,262
263,263
264,264
265,265
266,266
267,267
268,268
269,269
270,270
271,271
272,272
273,273
274,274
275,275
276,276
277,277
278,278
279,279
280,280
281,281
282,282
283,283
284,284
285,285
286,286
287,287
288,288
289,289
290,290
291,291
292,292
293,293
294,294
295,295
296,296
297,297
298,298
299,299
300,300
301,301
302,302
303,303
304,304
305,305
306,306
307,307
308,308
309,309
310,310
311,311
312,312
313,313
314,314
315,315
316,316
317,317
318,318
319,319
320,320
321,321
322,322
323,323
324,324
325,325
326,326
327,327
328,328
329,329
330,330
331,331
332,332
333,333
334,334
335,335
336,336
337,337
338,338
339,339
340,340
341,341
342,342
343,343
344,344
345,345
346,346
347,347
348,348
349,349
350,350
351,351
352,352
353,353
354,354
355,355
356,356
357,357
358,358
359,359
360,360
361,361
362,362
363,363
364,364
365,365
366,366
367,367
368,368
369,369
370,370
371,371
372,372
373,373
374,374
375,375
376,376
377,377
378,378
379,379
380,380
381,381
382,382
383,383
384,384
385,385
386,386
387,387
388,388
389,389
390,390
391,391
392,392
393,393
394,394
395,395
396,396
397,397
398,398
399,399
400,400
401,401
402,402
403,403
404,404
405,405
406,406
407,407
408,408
409,409
410,410
411,411
412,412
413,413
414,414
415,415
416,416
417,417
418,418
419,419
420,420
421,421
422,422
423,423
424,424
425,425
426,426
427,427
428,428
429,429
430,430
431,431
432,432
433,433
434,434
435,435
436,436
437,437
438,438
439,439
440,440
441,441
442,442
443,443
444,444
445,445
446,446
447,447
448,448
449,449
450,450
451,451
452,452
453,453
454,454
455,455
456,456
457,457
458,458
459,459
460,460
461,461
462,462
463,463
464,464
465,465
466,466
467,467
468,468
469,469
470,470
471,471
472,472
473,473
474,474
475,475
476,476
477,477
478,478
479,479
480,480
481,481
482,482
483,483
484,484
485,485
486,486
487,487
488,488
489,489
490,490
491,491
492,492
493,493
494,494
495,495
496,496
497,497
498,498
499,499
500,500
501,501
502,502
503,503
504,504
505,505
506,506
507,507
508,508
509,509
510,510
511,511
512,3584
513,3585
514,3586
515,3587
516,3588
517,3589
518,3590
519,3591
520,3592
521,3593
522,3594
523,3595
524,3596
525,3597
526,3598
527,3599
528,3600
529,3601
530,3602
531,3603
532,3604
533,3605
534,3606
535,3607
536,3608
537,3609
538,3610
539,3611
540,3612
541,3613
542,3614
543,3615
544,3616
545,3617
546,3618
547,3619
548,3620
549,3621
550,3622
551,3623
552,3624
553,3625
554,3626
555,3627
556,3628
557,3629
558,3630
559,3631
560,3632
561,3633
562,3634
563,3635
564,3636
565,3637
566,3638
567,3639
568,3640
569,3641
570,3642
571,3643
572,3644
573,3645
574,3646
575,3647
576,3648
577,3649
578,3650
579,3651
580,3652
581,3653
582,3654
583,3655
584,3656
585,3657
586,3658
587,3659
588,3660
589,3661
590,3662
591,3663
592,3664
593,3665
594,3666
595,3667
596,3668
597,3669
598,3670
599,3671
600,3672
601,3673
602,3674
603,3675
604,3676
605,3677
606,3678
607,3679
608,3680
609,3681
610,3682
611,3683
612,3684
613,3685
614,3686
615,3687
616,3688
617,3689
618,3690
619,3691
620,3692
621,3693
622,3694
623,3695
624,3696
625,3697
626,3698
627,3699
628,3700
629,3701
630,3702
631,3703
632,3704
633,3705
634,3706
635,3707
636,3708
637,3709
638,3710
639,3711
640,3712
641,3713
642,3714
643,3715
644,3716
645,3717
646,3718
647,3719
648,3720
649,3721
650,3722
651,3723
652,3724
653,3725
654,3726
655,3727
656,3728
657,3729
658,3730
659,3731
660,3732
661,3733
662,3734
663,3735
664,3736
665,3737
666,3738
667,3739
668,3740
669,3741
670,3742
671,3743
672,3744
673,3745
674,3746
675,3747
676,3748
677,3749
678,3750
679,3751
680,3752
681,3753
682,3754
683,3755
684,3756
685,3757
686,3758
687,3759
688,3760
689,3761
690,3762
691,3763
692,3764
693,3765
694,3766
695,3767
696,3768
697,3769
698,3770
699,3771
700,3772
701,3773
702,3774
703,3775
704,3776
705,3777
706,3778
707,3779
708,3780
709,3781
710,3782
711,3783
712,3784
713,3785
714,3786
715,3787
716,3788
717,3789
718,3790
719,3791
720,3792
721,3793
722,3794
723,3795
724,3796
725,3797
726,3798
727,3799
728,3800
729,3801
730,3802
731,3803
732,3804
733,3805
734,3806
735,3807
736,3808
737,3809
738,3810
739,3811
740,3812
741,3813
742,3814
743,3815
744,3816
745,3817
746,3818
747,3819
748,3820
749,3821
750,3822
751,3823
752,3824
753,3825
754,3826
755,3827
756,3828
757,3829
758,3830
759,3831
760,3832
761,3833
762,3834
763,3835
764,3836
765,3837
766,3838
767,3839
768,3840
769,3841
770,3842
771,3843
772,3844
773,3845
774,3846
775,3847
776,3848
777,3849
778,3850
779,3851
780,3852
781,3853
782,3854
783,3855
784,3856
785,3857
786,3858
787,3859
788,3860
789,3861
790,3862
791,3863
792,3864
793,3865
794,3866
795,3867
796,3868
797,3869
798,3870
799,3871
800,3872
801,3873
802,3874
803,3875
804,3876
805,3877
806,3878
807,3879
808,3880
809,3881
810,3882
811,3883
812,3884
813,3885
814,3886
815,3887
816,3888
817,3889
818,3890
819,3891
820,3892
821,3893
822,3894
823,3895
824,3896
825,3897
826,3898
827,3899
828,3900
829,3901
830,3902
831,3903
832,3904
833,3905
834,3906
835,3907
836,3908
837,3909
838,3910
839,3911
840,3912
841,3913
842,3914
843,3915
844,3916
845,3917
846,3918
847,3919
848,3920
849,3921
850,3922
851,3923
852,3924
853,3925
854,3926
855,3927
856,3928
857,3929
858,3930
859,3931
860,3932
861,3933
862,3934
863,3935
864,3936
865,3937
866,3938
867,3939
868,3940
869,3941
870,3942
871,3943
872,3944
873,3945
874,3946
875,3947
876,3948
877,3949
878,3950
879,3951
880,3952
881,3953
882,3954
883,3955
884,3956
885,3957
886,3958
887,3959
888,3960
889,3961
890,3962
891,3963
892,3964
893,3965
894,3966
895,3967
896,3968
897,3969
898,3970
899,3971
900,3972
901,3973
902,3974
903,3975
904,3976
905,3977
906,3978
907,3979
908,3980
909,3981
910,3982
911,3983
912,3984
913,3985
914,3986
915,3987
916,3988
917,3989
918,3990
919,3991
920,3992
921,3993
922,3994
923,3995
924,3996
925,3997
926,3998
927,3999
928,4000
929,4001
930,4002
931,4003
932,4004
933,4005
934,4006
935,4007
936,4008
937,4009
938,4010
939,4011
940,4012
941,4013
942,4014
943,4015
944,4016
945,4017
946,4018
947,4019
948,4020
949,4021
950,4022
951,4023
952,4024
953,4025
954,4026
955,4027
956,4028
957,4029
958,4030
959,4031
960,4032
961,4033
962,4034
963,4035
