in,out
0,0
1,1
2,2
3,3
4,68
5,69
6,70
7,71
8,72
9,73
10,74
11,75
12,12
13,13
14,14
15,15
16,16
17,17
18,18
19,19
20,84
21,85
22,86
23,87
24,88
25,89
26,90
27,91
28,28
29,29
30,30
31,31
32,32
33,33
34,34
35,35
36,100
37,101
38,102
39,103
40,104
41,105
42,106
43,107
44,44
45,45
46,46
47,47
48,48
49,49
50,50
51,51
52,116
53,117
54,118
55,119
56,120
57,121
58,122
59,123
60,60
61,61
62,62
63,63
64,64
65,65
66,66
67,67
68,4
69,5
70,6
71,7
72,136
73,137
74,138
75,139
76,76
77,77
78,78
79,79
80,80
81,81
82,82
83,83
84,20
85,21
86,22
87,23
88,152
89,153
90,154
91,155
92,92
93,93
94,94
95,95
96,96
97,97
98,98
99,99
100,36
101,37
102,38
103,39
104,168
105,169
106,170
107,171
108,108
109,109
110,110
111,111
112,112
113,113
114,114
115,115
116,52
117,53
118,54
119,55
120,184
121,185
122,186
123,187
124,124
125,125
126,126
127,127
128,140
129,141
130,142
131,143
132,200
133,201
134,202
135,203
136,-196
137,-197
138,-198
139,-199
140,128
141,129
142,130
143,131
144,156
145,157
146,158
147,159
148,216
149,217
150,218
151,219
152,-212
153,-213
154,-214
155,-215
156,144
157,145
158,146
159,147
160,172
161,173
162,174
163,175
164,232
165,233
166,234
167,235
168,-228
169,-229
170,-230
171,-231
172,160
173,161
174,162
175,163
176,188
177,189
178,190
179,191
180,248
181,249
182,250
183,251
184,-244
185,-245
186,-246
187,-247
188,176
189,177
190,178
191,179
192,204
193,205
194,206
195,207
196,-136
197,-137
198,-138
199,-139
200,132
201,133
202,134
203,135
204,192
205,193
206,194
207,195
208,220
209,221
210,222
211,223
212,-152
213,-153
214,-154
215,-155
216,148
217,149
218,150
219,151
220,208
221,209
222,210
223,211
224,236
225,237
226,238
227,239
228,-168
229,-169
230,-170
231,-171
232,164
233,165
234,166
235,167
236,224
237,225
238,226
239,227
240,252
241,253
242,254
243,255
244,-184
245,-185
246,-186
247,-187
248,180
249,181
250,182
251,183
252,240
253,241
254,242
255,243
256,256
257,257
258,258
259,259
260,324
261,325
262,326
263,327
264,328
265,329
266,330
267,331
268,268
269,269
270,270
271,271
272,272
273,273
274,274
275,275
276,340
277,341
278,342
279,343
280,344
281,345
282,346
283,347
284,284
285,285
286,286
287,287
288,288
289,289
290,290
291,291
292,356
293,357
294,358
295,359
296,360
297,361
298,362
299,363
300,300
301,301
302,302
303,303
304,304
305,305
306,306
307,307
308,372
309,373
310,374
311,375
312,376
313,377
314,378
315,379
316,316
317,317
318,318
319,319
320,320
321,321
322,322
323,323
324,260
325,261
326,262
327,263
328,392
329,393
330,394
331,395
332,332
333,333
334,334
335,335
336,336
337,337
338,338
339,339
340,276
341,277
342,278
343,279
344,408
345,409
346,410
347,411
348,348
349,349
350,350
351,351
352,352
353,353
354,354
355,355
356,292
357,293
358,294
359,295
360,424
361,425
362,426
363,427
364,364
365,365
366,366
367,367
368,368
369,369
370,370
371,371
372,308
373,309
374,310
375,311
376,440
377,441
378,442
379,443
380,380
381,381
382,382
383,383
384,396
385,397
386,398
387,399
388,456
389,457
390,458
391,459
392,-452
393,-453
394,-454
395,-455
396,384
397,385
398,386
399,387
400,412
401,413
402,414
403,415
404,472
405,473
406,474
407,475
408,-468
409,-469
410,-470
411,-471
412,400
413,401
414,402
415,403
416,428
417,429
418,430
419,431
420,488
421,489
422,490
423,491
424,-484
425,-485
426,-486
427,-487
428,416
429,417
430,418
431,419
432,444
433,445
434,446
435,447
436,504
437,505
438,506
439,507
440,-500
441,-501
442,-502
443,-503
444,432
445,433
446,434
447,435
448,460
449,461
450,462
451,463
452,-392
453,-393
454,-394
455,-395
456,388
457,389
458,390
459,391
460,448
461,449
462,450
463,451
464,476
465,477
466,478
467,479
468,-408
469,-409
470,-410
471,-411
472,404
473,405
474,406
475,407
476,464
477,465
478,466
479,467
480,492
481,493
482,494
483,495
484,-424
485,-425
486,-426
487,-427
488,420
489,421
490,422
491,423
492,480
493,481
494,482
495,483
496,508
497,509
498,510
499,511
500,-440
501,-441
502,-442
503,-443
504,436
505,437
506,438
507,439
508,496
509,497
510,498
511,499
512,512
513,513
514,514
515,515
516,580
517,581
518,582
519,583
520,584
521,585
522,586
523,587
524,524
525,525
526,526
527,527
528,528
529,529
530,530
531,531
532,596
533,597
534,598
535,599
536,600
537,601
538,602
539,603
540,540
541,541
542,542
543,543
544,544
545,545
546,546
547,547
548,612
549,613
550,614
551,615
552,616
553,617
554,618
555,619
556,556
557,557
558,558
559,559
560,560
561,561
562,562
563,563
564,628
565,629
566,630
567,631
568,632
569,633
570,634
571,635
572,572
573,573
574,574
575,575
576,576
577,577
578,578
579,579
580,516
581,517
582,518
583,519
584,648
585,649
586,650
587,651
588,588
589,589
590,590
591,591
592,592
593,593
594,594
595,595
596,532
597,533
598,534
599,535
600,664
601,665
602,666
603,667
604,604
605,605
606,606
607,607
608,608
609,609
610,610
611,611
612,548
613,549
614,550
615,551
616,680
617,681
618,682
619,683
620,620
621,621
622,622
623,623
624,624
625,625
626,626
627,627
628,564
629,565
630,566
631,567
632,696
633,697
634,698
635,699
636,636
637,637
638,638
639,639
640,652
641,653
642,654
643,655
644,712
645,713
646,714
647,715
648,-708
649,-709
650,-710
651,-711
652,640
653,641
654,642
655,643
656,668
657,669
658,670
659,671
660,728
661,729
662,730
663,731
664,-724
665,-725
666,-726
667,-727
668,656
669,657
670,658
671,659
672,684
673,685
674,686
675,687
676,744
677,745
678,746
679,747
680,-740
681,-741
682,-742
683,-743
684,672
685,673
686,674
687,675
688,700
689,701
690,702
691,703
692,760
693,761
694,762
695,763
696,-756
697,-757
698,-758
699,-759
700,688
701,689
702,690
703,691
704,716
705,717
706,718
707,719
708,-648
709,-649
710,-650
711,-651
712,644
713,645
714,646
715,647
716,704
717,705
718,706
719,707
720,732
721,733
722,734
723,735
724,-664
725,-665
726,-666
727,-667
728,660
729,661
730,662
731,663
732,720
733,721
734,722
735,723
736,748
737,749
738,750
739,751
740,-680
741,-681
742,-682
743,-683
744,676
745,677
746,678
747,679
748,736
749,737
750,738
751,739
752,764
753,765
754,766
755,767
756,-696
757,-697
758,-698
759,-699
760,692
761,693
762,694
763,695
764,752
765,753
766,754
767,755
768,768
769,769
770,770
771,771
772,836
773,837
774,838
775,839
776,840
777,841
778,842
779,843
780,780
781,781
782,782
783,783
784,784
785,785
786,786
787,787
788,852
789,853
790,854
791,855
792,856
793,857
794,858
795,859
796,796
797,797
798,798
799,799
800,800
801,801
802,802
803,803
804,868
805,869
806,870
807,871
808,872
809,873
810,874
811,875
812,812
813,813
814,814
815,815
816,816
817,817
818,818
819,819
820,884
821,885
822,886
823,887
824,888
825,889
826,890
827,891
828,828
829,829
830,830
831,831
832,832
833,833
834,834
835,835
836,772
837,773
838,774
839,775
840,904
841,905
842,906
843,907
844,844
845,845
846,846
847,847
848,848
849,849
850,850
851,851
852,788
853,789
854,790
855,791
856,920
857,921
858,922
859,923
860,860
861,861
862,862
863,863
864,864
865,865
866,866
867,867
868,804
869,805
870,806
871,807
872,936
873,937
874,938
875,939
876,876
877,877
878,878
879,879
880,880
881,881
882,882
883,883
884,820
885,821
886,822
887,823
888,952
889,953
890,954
891,955
892,892
893,893
894,894
895,895
896,908
897,909
898,910
899,911
900,968
901,969
902,970
903,971
904,-964
905,-965
906,-966
907,-967
908,896
909,897
910,898
911,899
912,924
913,925
914,926
915,927
916,984
917,985
918,986
919,987
920,-980
921,-981
922,-982
923,-983
924,912
925,913
926,914
927,915
928,940
929,941
930,942
931,943
932,1000
933,1001
934,1002
935,1003
936,-996
937,-997
938,-998
939,-999
940,928
941,929
942,930
943,931
944,956
945,957
946,958
947,959
948,1016
949,1017
950,1018
951,1019
952,-1012
953,-1013
954,-1014
955,-1015
956,944
957,945
958,946
959,947
960,972
961,973
962,974
963,975
964,-904
965,-905
966,-906
967,-907
968,900
969,901
970,902
971,903
972,960
973,961
974,962
975,963
976,988
977,989
978,990
979,991
980,-920
981,-921
982,-922
983,-923
984,916
985,917
986,918
987,919
988,976
989,977
990,978
991,979
992,1004
993,1005
994,1006
995,1007
996,-936
997,-937
998,-938
999,-939
1000,932
1001,933
1002,934
1003,935
1004,992
1005,993
1006,994
1007,995
1008,1020
1009,1021
1010,1022
1011,1023
1012,-952
1013,-953
1014,-954
1015,-955
1016,948
1017,949
1018,950
1019,951
1020,1008
1021,1009
1022,1010
1023,1011
1024,1024
1025,1025
1026,1026
1027,1027
1028,1092
1029,1093
