in,out
0,0
1,1
2,49154
3,49155
4,4
5,5
6,49158
7,49159
8,8
9,9
10,49162
11,49163
12,12
13,13
14,49166
15,49167
16,16
17,17
18,49170
19,49171
20,20
21,21
22,49174
23,49175
24,24
25,25
26,49178
27,49179
28,28
29,29
30,49182
31,49183
32,32
33,33
34,49186
35,49187
36,36
37,37
38,49190
39,49191
40,40
41,41
42,49194
43,49195
44,44
45,45
46,49198
47,49199
48,48
49,49
50,49202
51,49203
52,52
53,53
54,49206
55,49207
56,56
57,57
58,49210
59,49211
60,60
61,61
62,49214
63,49215
64,64
65,65
66,49218
67,49219
68,68
69,69
70,49222
71,49223
72,72
73,73
74,49226
75,49227
76,76
77,77
78,49230
79,49231
80,80
81,81
82,49234
83,49235
84,84
85,85
86,49238
87,49239
88,88
89,89
90,49242
91,49243
92,92
93,93
94,49246
95,49247
96,96
97,97
98,49250
99,49251
100,100
101,101
102,49254
103,49255
104,104
105,105
106,49258
107,49259
108,108
109,109
110,49262
111,49263
112,112
113,113
114,49266
115,49267
116,116
117,117
118,49270
119,49271
120,120
121,121
122,49274
123,49275
124,124
125,125
126,49278
127,49279
128,128
129,129
130,49282
131,49283
132,132
133,133
134,49286
135,49287
136,136
137,137
138,49290
139,49291
140,140
141,141
142,49294
143,49295
144,144
145,145
146,49298
147,49299
148,148
149,149
150,49302
151,49303
152,152
153,153
154,49306
155,49307
156,156
157,157
158,49310
159,49311
160,160
161,161
162,49314
163,49315
164,164
165,165
166,49318
167,49319
168,168
169,169
170,49322
171,49323
172,172
173,173
174,49326
175,49327
176,176
177,177
178,49330
179,49331
180,180
181,181
182,49334
183,49335
184,184
185,185
186,49338
187,49339
188,188
189,189
190,49342
191,49343
192,192
193,193
194,49346
195,49347
196,196
197,197
198,49350
199,49351
200,200
201,201
202,49354
203,49355
204,204
205,205
206,49358
207,49359
208,208
209,209
210,49362
211,49363
212,212
213,213
214,49366
215,49367
216,216
217,217
218,49370
219,49371
220,220
221,221
222,49374
223,49375
224,224
225,225
226,49378
227,49379
228,228
229,229
230,49382
231,49383
232,232
233,233
234,49386
235,49387
236,236
237,237
238,49390
239,49391
240,240
241,241
242,49394
243,49395
244,244
245,245
246,49398
247,49399
248,248
249,249
250,49402
251,49403
252,252
253,253
254,49406
255,49407
256,256
257,257
258,49410
259,49411
260,260
261,261
262,49414
263,49415
264,264
265,265
266,49418
267,49419
268,268
269,269
270,49422
271,49423
272,272
273,273
274,49426
275,49427
276,276
277,277
278,49430
279,49431
280,280
281,281
282,49434
283,49435
284,284
285,285
286,49438
287,49439
288,288
289,289
290,49442
291,49443
292,292
293,293
294,49446
295,49447
296,296
297,297
298,49450
299,49451
300,300
301,301
302,49454
303,49455
304,304
305,305
306,49458
307,49459
308,308
309,309
310,49462
311,49463
312,312
313,313
314,49466
315,49467
316,316
317,317
318,49470
319,49471
320,320
321,321
322,49474
323,49475
324,324
325,325
326,49478
327,49479
328,328
329,329
330,49482
331,49483
332,332
333,333
334,49486
335,49487
336,336
337,337
338,49490
339,49491
340,340
341,341
342,49494
343,49495
344,344
345,345
346,49498
347,49499
348,348
349,349
350,49502
351,49503
352,352
353,353
354,49506
355,49507
356,356
357,357
358,49510
359,49511
360,360
361,361
362,49514
363,49515
364,364
365,365
366,49518
367,49519
368,368
369,369
370,49522
371,49523
372,372
373,373
374,49526
375,49527
376,376
377,377
378,49530
379,49531
380,380
381,381
382,49534
383,49535
384,384
385,385
386,49538
387,49539
388,388
389,389
390,49542
391,49543
392,392
393,393
394,49546
395,49547
396,396
397,397
398,49550
399,49551
400,400
401,401
402,49554
403,49555
404,404
405,405
406,49558
407,49559
408,408
409,409
410,49562
411,49563
412,412
413,413
414,49566
415,49567
416,416
417,417
418,49570
419,49571
420,420
421,421
422,49574
423,49575
424,424
425,425
426,49578
427,49579
428,428
429,429
430,49582
431,49583
432,432
433,433
434,49586
435,49587
436,436
437,437
438,49590
439,49591
440,440
441,441
442,49594
443,49595
444,444
445,445
446,49598
447,49599
448,448
449,449
450,49602
451,49603
452,452
453,453
454,49606
455,49607
456,456
457,457
458,49610
459,49611
460,460
461,461
462,49614
463,49615
464,464
465,465
466,49618
467,49619
468,468
469,469
470,49622
471,49623
472,472
473,473
474,49626
475,49627
476,476
477,477
478,49630
479,49631
480,480
481,481
482,49634
483,49635
484,484
485,485
486,49638
487,49639
488,488
489,489
490,49642
491,49643
492,492
493,493
494,49646
495,49647
496,496
497,497
498,49650
499,49651
500,500
501,501
502,49654
503,49655
504,504
505,505
506,49658
507,49659
508,508
509,509
510,49662
511,49663
512,512
513,513
514,49666
515,49667
516,516
517,517
518,49670
519,49671
520,520
521,521
522,49674
523,49675
524,524
525,525
526,49678
527,49679
528,528
529,529
530,49682
531,49683
532,532
533,533
534,49686
535,49687
536,536
537,537
538,49690
539,49691
540,540
541,541
542,49694
543,49695
544,544
545,545
546,49698
547,49699
548,548
549,549
550,49702
551,49703
552,552
553,553
554,49706
555,49707
556,556
557,557
558,49710
559,49711
560,560
561,561
562,49714
563,49715
564,564
565,565
566,49718
567,49719
568,568
569,569
570,49722
571,49723
572,572
573,573
574,49726
575,49727
576,576
577,577
578,49730
579,49731
580,580
581,581
582,49734
583,49735
584,584
585,585
586,49738
587,49739
588,588
589,589
590,49742
591,49743
592,592
593,593
594,49746
595,49747
596,596
597,597
598,49750
599,49751
600,600
601,601
602,49754
603,49755
604,604
605,605
606,49758
607,49759
608,608
609,609
610,49762
611,49763
612,612
613,613
614,49766
615,49767
616,616
617,617
618,49770
619,49771
620,620
621,621
622,49774
623,49775
624,624
625,625
626,49778
627,49779
628,628
629,629
630,49782
631,49783
632,632
633,633
634,49786
635,49787
636,636
637,637
638,49790
639,49791
640,640
641,641
642,49794
643,49795
644,644
645,645
646,49798
647,49799
648,648
649,649
650,49802
651,49803
652,652
653,653
654,49806
655,49807
656,656
657,657
658,49810
659,49811
660,660
661,661
662,49814
663,49815
664,664
665,665
666,49818
667,49819
668,668
669,669
670,49822
671,49823
672,672
673,673
674,49826
675,49827
676,676
677,677
678,49830
679,49831
680,680
681,681
682,49834
683,49835
684,684
685,685
686,49838
687,49839
688,688
689,689
690,49842
691,49843
692,692
693,693
694,49846
695,49847
696,696
697,697
698,49850
699,49851
700,700
701,701
702,49854
703,49855
704,704
705,705
706,49858
707,49859
708,708
709,709
710,49862
711,49863
712,712
713,713
714,49866
715,49867
716,716
717,717
718,49870
719,49871
720,720
721,721
722,49874
723,49875
724,724
725,725
726,49878
727,49879
728,728
729,729
730,49882
731,49883
732,732
733,733
734,49886
735,49887
736,736
737,737
738,49890
739,49891
740,740
741,741
742,49894
743,49895
744,744
745,745
746,49898
747,49899
748,748
749,749
750,49902
751,49903
752,752
753,753
754,49906
755,49907
756,756
757,757
758,49910
759,49911
760,760
761,761
762,49914
763,49915
764,764
765,765
766,49918
767,49919
768,768
769,769
770,49922
771,49923
772,772
773,773
774,49926
775,49927
776,776
777,777
778,49930
779,49931
780,780
781,781
782,49934
783,49935
784,784
785,785
786,49938
787,49939
788,788
789,789
790,49942
791,49943
792,792
793,793
794,49946
795,49947
796,796
797,797
798,49950
799,49951
800,800
801,801
802,49954
803,49955
804,804
805,805
806,49958
807,49959
808,808
809,809
810,49962
811,49963
812,812
813,813
814,49966
815,49967
816,816
817,817
818,49970
819,49971
820,820
821,821
822,49974
823,49975
824,824
825,825
826,49978
827,49979
828,828
829,829
830,49982
831,49983
832,832
833,833
834,49986
835,49987
836,836
837,837
838,49990
839,49991
840,840
841,841
842,49994
843,49995
844,844
845,845
846,49998
847,49999
848,848
849,849
850,50002
851,50003
852,852
853,853
854,50006
855,50007
856,856
857,857
858,50010
859,50011
860,860
861,861
862,50014
863,50015
864,864
865,865
866,50018
867,50019
868,868
869,869
870,50022
871,50023
872,872
873,873
874,50026
875,50027
876,876
877,877
878,50030
879,50031
880,880
881,881
882,50034
883,50035
884,884
885,885
886,50038
887,50039
888,888
889,889
890,50042
891,50043
892,892
893,893
894,50046
895,50047
896,896
897,897
898,50050
899,50051
900,900
901,901
902,50054
903,50055
904,904
905,905
906,50058
907,50059
908,908
909,909
910,50062
911,50063
912,912
913,913
914,50066
915,50067
916,916
917,917
918,50070
919,50071
920,920
921,921
922,50074
923,50075
924,924
925,925
926,50078
927,50079
928,928
929,929
930,50082
931,50083
932,932
933,933
934,50086
935,50087
936,936
937,937
938,50090
939,50091
940,940
941,941
942,50094
943,50095
944,944
945,945
946,50098
947,50099
948,948
949,949
950,50102
951,50103
952,952
953,953
954,50106
955,50107
956,956
